full_text,tweet_id,created_at,screen_name,original_user_id,retweeted_user_ID,collected_at
@DrewRipsCards @JoeMigraine People get mad at me no matter what I say or do…that’s life on social media 😂,1583475267938701312,2022-10-21 15:08:18+00:00,ericwhiteback,1003007907829633024,,2022-10-24 12:33:00.983409
"Many of you know me for my Supreme content and collection.

But baseball cards were my first love.

4-year old me was hyped on this Frank Thomas card. https://t.co/ZsVIMV5gZc",1583473297819578368,2022-10-21 15:00:28+00:00,ericwhiteback,1003007907829633024,,2022-10-24 12:33:00.983415
@FireHand17 @darrenrovell @backyardbreaks_ These aren’t any 4 big cards though. These are the single biggest 4 cards. Huge difference.,1583472489241677824,2022-10-21 14:57:15+00:00,ericwhiteback,1003007907829633024,,2022-10-24 12:33:00.983422
@Young_OldHeads Happy to come on. Hit the DM’s,1583471734908669953,2022-10-21 14:54:15+00:00,ericwhiteback,1003007907829633024,,2022-10-24 12:33:00.983428
@SCUncensored @SportsCardNews @yanxchick @PeteIncaviglia @Topps @2bros_sports Printed odds and randomness can (and should) coincide…but if big hits are evenly distributed then it’s not truly random.,1583467960660029440,2022-10-21 14:39:15+00:00,ericwhiteback,1003007907829633024,,2022-10-24 12:33:00.983433
@WestPointHorn @c_thomp24 @darrenrovell @backyardbreaks_ Yes but the odds of getting 4 consecutive royal flushes is nil.,1583467692501372929,2022-10-21 14:38:11+00:00,ericwhiteback,1003007907829633024,,2022-10-24 12:33:00.983438
@MattOverton_LS @backyardbreaks_ @PaniniAmerica Really? How long ago?,1583465899323166724,2022-10-21 14:31:04+00:00,ericwhiteback,1003007907829633024,,2022-10-24 12:33:00.983444
@WestPointHorn @c_thomp24 @darrenrovell @backyardbreaks_ Please see my responses to Joe.  I’ve addressed his take.,1583465628853469184,2022-10-21 14:29:59+00:00,ericwhiteback,1003007907829633024,,2022-10-24 12:33:00.983450
"@SCUncensored @Stephen_Laroche @yanxchick @PeteIncaviglia @Topps @2bros_sports I’m with you that I don’t think it is nefarious, but I do think this proves two important points…

1. Whoever is packing these cards knows where the big cards are
2. Any explanation of trying to give equal value to cases literally dispels any idea of real randomness",1583465370039750657,2022-10-21 14:28:58+00:00,ericwhiteback,1003007907829633024,,2022-10-24 12:33:00.983455
"@fireboxcases @Topps @2bros_sports @FireHand17 While I agree with you that there are definitely some well-intentioned reasons this could be happening…

“Equalizing value” makes it literally not random.",1583464303495036928,2022-10-21 14:24:43+00:00,ericwhiteback,1003007907829633024,,2022-10-24 12:33:00.983462
"@WestPointHorn @c_thomp24 @darrenrovell @backyardbreaks_ Yes, but “other great cards” aren’t relevant here. Only looking at best 4.",1583462948336726017,2022-10-21 14:19:20+00:00,ericwhiteback,1003007907829633024,,2022-10-24 12:33:00.983467
@JoeTall @BostonMMAGuy @backyardbreaks_ @PaniniAmerica Where has this been reported?  I think this is normally true but I believe Panini makes exceptions for big breakers.,1583461268039475200,2022-10-21 14:12:40+00:00,ericwhiteback,1003007907829633024,,2022-10-24 12:33:00.983473
@JoeTall @BostonMMAGuy @backyardbreaks_ @PaniniAmerica It’s my understanding that BYB has a deal with Panini to obtain some of their product.  Not thru normal online drops.,1583459607128592384,2022-10-21 14:06:04+00:00,ericwhiteback,1003007907829633024,,2022-10-24 12:33:00.983478
"@JoeTall @BostonMMAGuy @backyardbreaks_ @PaniniAmerica Not sure what’s with the Draymond hate. Triple logoman of one of basketballs best ever dynasties would WAY outsell the Tatum/Luka/Zion.

I’m just not sure your full checklist has every card, and cross checking it would be really painstaking.  Do u see any issues with my method?",1583459210628517888,2022-10-21 14:04:29+00:00,ericwhiteback,1003007907829633024,,2022-10-24 12:33:00.983484
"@MikeWoodsViews @darrenrovell @c_thomp24 @backyardbreaks_ It would be .5% chance if BYB ripped $40M of these products.  From what I can gather, I think they ripped much closer to $10M, which would put their true odds around 1:117,000.",1583456522893332480,2022-10-21 13:53:48+00:00,ericwhiteback,1003007907829633024,,2022-10-24 12:33:00.983489
"@c_thomp24 @darrenrovell @backyardbreaks_ Appreciate u digging in as well!!

In terms of just a couple possible benefits to Panini…

- They could guarantee big cards to breakers if they buy massive amounts of product.
- They get tons of publicity when big breakers pull their cards.",1583456183829942272,2022-10-21 13:52:28+00:00,ericwhiteback,1003007907829633024,,2022-10-24 12:33:00.983495
"@TheWizardHndrxx @darrenrovell @backyardbreaks_ @Spinotron Also, even if I agreed about the Lamelo/Ant Logoman cards, adding those to the equation wouldn’t nearly make up for how much longer the odds get when you add Prizm Hobby.",1583455607121932288,2022-10-21 13:50:10+00:00,ericwhiteback,1003007907829633024,,2022-10-24 12:33:00.983501
"@TheWizardHndrxx @darrenrovell @backyardbreaks_ @Spinotron There is an argument to be made for the Lamelo and Ant Logoman cards (which were also both hit by big breakers).  It’s an argument I disagree with, but there’s an argument.  I don’t think there’s a great argument for the Green and especially not the Mobley.",1583455292691722240,2022-10-21 13:48:55+00:00,ericwhiteback,1003007907829633024,,2022-10-24 12:33:00.983507
"@JoeTall @BostonMMAGuy @backyardbreaks_ @PaniniAmerica I intentionally left Prizm Hobby out as the actual print run is unknowable.

Mistake #3: I agree that picking “4 random” 1/1’s would be problematic and a Texas Sharpshooter Fallacy…but that’s not what I did. I used the 4 biggest product hits. This is valid methodology.",1583454138230525952,2022-10-21 13:44:20+00:00,ericwhiteback,1003007907829633024,,2022-10-24 12:33:00.983512
@c_thomp24 @Gnew_cards @darrenrovell @backyardbreaks_ And I’ve responded with why your rebuttal doesn’t add up…it actually makes BYB’s odds immensely longer.,1583453895501971457,2022-10-21 13:43:22+00:00,ericwhiteback,1003007907829633024,,2022-10-24 12:33:00.983517
"@JoeTall @BostonMMAGuy @backyardbreaks_ @PaniniAmerica Mistake #0: not true. Backyard does get *some* of their supply direct from Panini.

Mistake #1: I don’t love this methodology, but it still yields a very similar answer.

Mistake #2: Counting Prizm Hobby would make BYB odds even longer, by a mile…",1583453461038759936,2022-10-21 13:41:38+00:00,ericwhiteback,1003007907829633024,,2022-10-24 12:33:00.983523
"@JoeTall @BostonMMAGuy @backyardbreaks_ @PaniniAmerica Hey Joe, appreciate you putting this together…you’re one of very few people who actually gave some mathematical rebuttal as opposed to just saying “nah ur wrong.” So props for that. That said, here are a few thoughts…",1583452996481953793,2022-10-21 13:39:48+00:00,ericwhiteback,1003007907829633024,,2022-10-24 12:33:00.983528
"@c_thomp24 @darrenrovell @backyardbreaks_ As I reference in the article, I intentionally left Prizm Hobby out as the actual print run is unknowable.

Mistake #3: I agree that picking “4 random” 1/1’s would be problematic and a Texas Sharpshooter Fallacy…but that’s not what I did. I used the 4 biggest product hits. (2/2)",1583452129267961856,2022-10-21 13:36:21+00:00,ericwhiteback,1003007907829633024,,2022-10-24 12:33:00.983534
"Matt Lafleur has a great head of hair and a terrible coaching mentality and playbook. 

Please Green Bay keep him",1584390443629879296,2022-10-24 03:44:52+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.971837
"Naz Reid believing he's in a predicament. Jaden McDaniels sharing minutes with Kyle Anderson. Jordan McLaughlin barely being played until tonight. Wolves forgetting how to play basketball in the 3rd. 

I like Finch, but there is room for improvement. https://t.co/jSpr9qNS0U",1584389074848096258,2022-10-24 03:39:26+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.971864
Board man gets paid,1584386724439814145,2022-10-24 03:30:06+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.971880
"Suns are up 20 at crypto vs Clippers with Leonard. Believe it or not the 19ppg, &lt;50 games per season player is playing this game.",1584386310218821632,2022-10-24 03:28:27+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.971892
"A throw Kirk is forced to make every game. 

Followed by an awful one that Kirk doesn't make every game. https://t.co/smtRwXW2fy",1584385303485112320,2022-10-24 03:24:27+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.971904
Why does Anthony Cris Collinsworth want Kenny Pickett to be good?,1584384966833553408,2022-10-24 03:23:07+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.971917
Jakob Poetl outplaying Embiid late in the 4th just like we all expected.,1583975055263821824,2022-10-23 00:14:16+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.971930
Pretty sure sixers average one pass per possession,1583974462113792001,2022-10-23 00:11:55+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.971942
Doesn't LeBron hate the shooting for Lakers? https://t.co/owgQQsBry3,1583809654018035712,2022-10-22 13:17:01+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.971954
Pretty sure Jazz have more height on court regularly than Wolves even when KAT is in,1583634426029699072,2022-10-22 01:40:44+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.971966
Just terrible offensive decisions by the wolves. Edwards isn't there yet. KAT and Dlo play hero ball in the lulls and make terrible decisions. That means ya need a go to set play or motion to take out the level headedness or lack there of variable. 100% on Finch.,1583633904409358337,2022-10-22 01:38:39+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.971978
"Dlo wanted Naz running harder on that steal to fast break. Tried to pass anyway and turns it back over.

Wolves need something to slow them down and get into a regular motion or pick and roll with Dlo/Rudy to regain control in these lulls. Wolves need a leader.",1583632427339038720,2022-10-22 01:32:47+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.971990
3rd quarter Wolves over the last decade is so bad.,1583631149695262720,2022-10-22 01:27:43+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972001
Yikes Wolves.,1583630498487681024,2022-10-22 01:25:07+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972013
Kessler showing why MN drafted him,1583624599811477504,2022-10-22 01:01:41+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972024
"Towns, if you're gonna foul a guy, foul him.",1583624446698405888,2022-10-22 01:01:05+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972036
Dlo is getting so good at staying out of vision from on ball player by using other players to block and wait for the long cross court pass and jump to it.,1583623351116869632,2022-10-22 00:56:43+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972048
"Gobert can screen. Whew. I'm hoping some of this type of impact can trickle down to the rest of the bigs. 

Edwards looking good finishing",1583618436986376194,2022-10-22 00:37:12+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972060
@BootyScoops @Mann_O_Steel17 @elal523 @waddlehouse17 @Terence24955803 I'm curious about your rationale.,1583514844531027968,2022-10-21 17:45:33+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972072
"@LeeKurtiss @3YearLetterman Last sentence should read ""I quote retweet absolute legends"" https://t.co/WMjBucr3O6",1583441887020560386,2022-10-21 12:55:39+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972084
"@Mann_O_Steel17 @elal523 @waddlehouse17 @Terence24955803 Why do you care? Are you Moore? Do you understand his situation completely? NFL is a completely team first org by design. Even if you're right that the only grievance is targets (incredibly superficial take), omigosh, shoot, a guy takes his own career into his own hands.",1583431398961991680,2022-10-21 12:13:58+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972095
@MikeyJJT @Mann_O_Steel17 @Nova_NYJ @e_moore03 Yeah.. so.. this is sadistic.,1583429674884943880,2022-10-21 12:07:07+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972106
"I completely agree with this. It's a bonus when I see the obvious satire tweets in msm articles or sub reddits. 

The latter is more sad because they're divisive. Which isn't a good enough reason to not have certain comedy arenas. Do they think Mark Twain wrote biographies? https://t.co/kkOLs54qeQ",1583406301379321856,2022-10-21 10:34:15+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972117
The sad part is that I don't think anyone doesn't know this or is apathetic. But there's little we can do. Need to funnel some protest energy this direction. https://t.co/KeaYEA3Lp0,1583403713137254400,2022-10-21 10:23:58+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972129
Anyone down to hit Jazz @ Wolves?,1582945286703394816,2022-10-20 04:02:20+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972141
"@DaneMooreNBA I love Vando, but beyond strong rebounding, wolves don't lose a lot. I love Vando's prowess for loose balls. Jaden makes up for this offense. Vando was a liability on O. Jaden is an asset.",1582944494600626176,2022-10-20 03:59:11+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972152
These are my bread and butter bets. https://t.co/QmlfUkO7IY,1582943802108485633,2022-10-20 03:56:26+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972165
@Jay_Bobbin Good luck!,1582941369105977344,2022-10-20 03:46:46+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972176
✅ https://t.co/GJ2oEelSud,1582933526688604160,2022-10-20 03:15:36+00:00,BurnerDff,1002281811454636032,1.5829312784620134e+18,2022-10-24 12:33:00.972187
After 42 years in the league https://t.co/ezNCCS5Ukk,1582933270072696832,2022-10-20 03:14:35+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972198
@SeifertESPN Dude next to Dalvin is 100% swiping tinder,1582933016959012864,2022-10-20 03:13:35+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972210
"Dlo mentioning guards grabbing long rebounds. There were some but (without knowing), I think more offensive boards were grabbed by okc after squirrelly mishandled balls in the paint.",1582932514510761984,2022-10-20 03:11:35+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972220
Finch admitting they struggled with Jaden off the floor in post game.,1582928247506944001,2022-10-20 02:54:38+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972231
@KyleTheige Jaden is gonna have a very nice next two seasons.,1582926045606338562,2022-10-20 02:45:53+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972242
@MNWolfDen Most level head on the roster. Likely highest basketball IQ. I was dead wrong on him and I'm thrilled about that.,1582925769096822784,2022-10-20 02:44:47+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972253
"Got the win in an ugly game. Watching the Vikings every week, I know how to celebrate that. Let's go Wolves.",1582925114269581313,2022-10-20 02:42:11+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972265
"Jaden played very well, just needs stronger hands. Too many passes and rebounds kinda dribbled out of his hands. 

Nowell played well. A bit better finishing and whew.

Dlo looked great with Rudy. 

Wolves need a go to motion to get back on track during lulls.",1582924954307153920,2022-10-20 02:41:33+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972278
"Early takeaway:

Rudy is really really good. I'm an idiot for thinking he wasn't worth it.

KAT needs to keep his head. Some poor shot quality. Needs to figure out how to play vs physical defense and baseline double.

Ant played well, just was a bit off.",1582924411849428992,2022-10-20 02:39:23+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972292
Wolves LUCKY. Not good basketball. Rudy is awesome. 1st game of the season. Gonna grab the w.,1582921873926475776,2022-10-20 02:29:18+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972306
Rudy getting Towns back into the game after having a very bad 2nd half and especially 4th quarter.,1582921114367315968,2022-10-20 02:26:17+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972319
Just bad from Towns.,1582920267356983296,2022-10-20 02:22:55+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972332
What does slow mo give you that Jaden doesn't here?,1582916620845842440,2022-10-20 02:08:26+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972345
Goodness. Jaden needs 35m/night,1582916384245227520,2022-10-20 02:07:29+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972358
I love Jaden McDaniels and Jaylen Nowell.,1582916221082615808,2022-10-20 02:06:50+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972370
@Vikings_Griddy @CharlieWaltonMN They're not,1582915348122071040,2022-10-20 02:03:22+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972384
@DaneMooreNBA Gotta run *something*. So flat during these lulls.,1582914954629328897,2022-10-20 02:01:48+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972397
Don't need him out there when KAT is off the floor. https://t.co/i8ZicLsmv9,1582914064967090177,2022-10-20 01:58:16+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972409
Canis Hoopus getting the same vibes as me. https://t.co/3YecJgvLQR,1582913666181083136,2022-10-20 01:56:41+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972423
@andyblarsen If Vando gets an 11-15 footer..  whew,1582913405949644800,2022-10-20 01:55:39+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972435
Jarred Vanderbilt is absolutely murdering the Nuggets on the boards... he already has 11!,1582913254925295616,2022-10-20 01:55:03+00:00,BurnerDff,1002281811454636032,1.582912630326317e+18,2022-10-24 12:33:00.972449
Gobert with a big time play to close the third. Something to build on.,1582913174830915585,2022-10-20 01:54:44+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972463
"If KAT is slowed down, really struggles with a physical defender and baseline doubles, there's no one on the Wolves who can get a bucket. Need movement on offense in these situations and everyone gets flat and watches the ball.",1582912948007145472,2022-10-20 01:53:50+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972477
This feels a lot like the Memphis playoff series with Wolves getting great control of the game and giving it up at the first sign of an issue. Wolves need a leader.,1582912104108986368,2022-10-20 01:50:29+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972490
OKC making wolves shoot and it's not going well,1582910677475151873,2022-10-20 01:44:49+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972504
@HansSportShop @DaneMooreNBA This is a quality follow-up,1582908495879278592,2022-10-20 01:36:09+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972517
"Jaden McDaniels definitely answering the ""who is gonna be the energy guy now that Pat Bev and Vando are gone?"".",1582893044092674048,2022-10-20 00:34:45+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972530
JADEN,1582892491639951360,2022-10-20 00:32:33+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972543
"@DaneMooreNBA Submitting a fan question for post game presser. ""Monsieur Gobert, some random Twitter user who calls himself Bernie wants to know why you lay the ball in instead of dunking on tiny Thunder players.""",1582890543591264256,2022-10-20 00:24:48+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972556
Towns gonna get 15-20 triple doubles this year and be in MVP conversation,1582889715534946305,2022-10-20 00:21:31+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972568
Why doesn't Gobert dunk more?,1582888908068573186,2022-10-20 00:18:18+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972581
"@Jay_Bobbin Totally agree, but like.. ok. Last couple of years it seems to always be someone else's fault.",1582744711474778112,2022-10-19 14:45:19+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972593
@DJAHG6 @LasVegasLocally Isn't all water we see recycled?,1582659377168687104,2022-10-19 09:06:14+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972606
So much drama 1 game into the 2022 season for LA. https://t.co/2AIy5beMEb,1582658072849182720,2022-10-19 09:01:03+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972618
Lebron is in his toxic years. I'm not sure there's anyone who thinks that he didn't have a fairly massive say in this roster construction. https://t.co/ghHqvY6w8Y,1582657811212705792,2022-10-19 09:00:01+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972631
"Jordan Poole starts his 2022 campaign with 28m and 12 points in 4/15 shooting while recording 7 assists.

Draymond Green starts with 25m, 5 points on 2/5 shooting with 5 assists and 5 rebounds.",1582654745231048704,2022-10-19 08:47:50+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972644
The last 2 minutes of Anthony Davis is the only reason you could put him over KAT,1582568270443425795,2022-10-19 03:04:13+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972658
Draymond is gonna try to take credit for Poole being way better that him at some point.,1582566410068250624,2022-10-19 02:56:49+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972670
They make NBA too easy https://t.co/J4IsExUCIZ,1582552265465901057,2022-10-19 02:00:37+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972683
Just started getting into baseball again this year. Now I realize that I hate MLB after the odd rain delay. I was about to bet Yankees today but went against that and watching baseball in general.,1582550426301235200,2022-10-19 01:53:18+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972695
St. Clair had no clue,1582225627158958080,2022-10-18 04:22:40+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972708
Imagine #MNUFC moved off the ball and made runs. Only choice for on ball player is to give the ball away 7 out of 10 offensive third passes https://t.co/xOBou7MswJ,1582211521907634176,2022-10-18 03:26:37+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972721
@MNUFC Why is the only person moving the one with the ball?,1582209803677364225,2022-10-18 03:19:47+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972733
"Minnesota Loons might have negative offensive possession in the 2nd half. If it's possible, Loons have it.",1582209153799401472,2022-10-18 03:17:12+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972746
"Chargers welcomed that OT, so when they lose by a coin toss, they shouldn't be upset.",1582208665179676672,2022-10-18 03:15:16+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972759
Is Matt Gesicki still doing the griddy?,1581766774743216128,2022-10-16 21:59:21+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972772
@Jay_Bobbin Computers and spreadsheets and whatnot,1581757951403905025,2022-10-16 21:24:17+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972786
@Jay_Bobbin Hahahahaha,1581752856205410304,2022-10-16 21:04:03+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972799
I need someone to explain why fins went for 2,1581738512793030657,2022-10-16 20:07:03+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972814
No griddy for Gesicki's 2nd td,1581738232965783552,2022-10-16 20:05:56+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972826
This Viking defense is playing out of.their minds. https://t.co/ronLwY1rVg,1581732419039698944,2022-10-16 19:42:50+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972839
"If you took the two-yard misdirection pass out of the Vikings playbook, the Microsoft Surface would look like a factory reset.",1581731399395966977,2022-10-16 19:38:47+00:00,BurnerDff,1002281811454636032,1.5817307415572027e+18,2022-10-24 12:33:00.972852
Glad Kirk fixed the KOC mess up https://t.co/LgSScfngAI,1581714268214284290,2022-10-16 18:30:43+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972864
@MoomersOwlFan @3YearLetterman @rickastley @eltonofficial @Pontifex @jimcramer @JManziel2 @coach_frost @JudgeGregMathis @EricPickles @Nickelback @chenweihua Count it twice. Hahaha,1581708811860996097,2022-10-16 18:09:02+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972877
"Adam Thielen is torching, let's try out Johnny Mundt.",1581708397388275712,2022-10-16 18:07:23+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972890
Home field advantage. https://t.co/DRjLILrPUG,1581704937267810304,2022-10-16 17:53:38+00:00,BurnerDff,1002281811454636032,1.5817006564650516e+18,2022-10-24 12:33:00.972903
@DailyNorseman I thought these were a myth. Big props to the D. Still look energetic despite being on the field for almost all of the game so far.,1581702782427406336,2022-10-16 17:45:04+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972916
Vikings defense has to already be tired. C'mon O.,1581700918549979136,2022-10-16 17:37:40+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972929
@TheyAdam @3YearLetterman @rickastley @eltonofficial @Pontifex @jimcramer @JManziel2 @coach_frost @JudgeGregMathis @EricPickles @Nickelback @chenweihua This is the type of answer I was after,1581697141914804225,2022-10-16 17:22:39+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972943
What a punt! #Vikings,1581696719640621056,2022-10-16 17:20:59+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972957
@3YearLetterman @rickastley @eltonofficial @Pontifex @jimcramer @JManziel2 @coach_frost @JudgeGregMathis @EricPickles @Nickelback @chenweihua Which two don't count?,1581680235329703938,2022-10-16 16:15:28+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972970
Folks literally hate both sides. If there was ever a time to spend money on a another option.... https://t.co/IOBUR32rP4,1581418626430619648,2022-10-15 22:55:56+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972983
Why? https://t.co/MZ1GBTnLCV,1581418372570324992,2022-10-15 22:54:56+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.972994
"""How does Bryce Young find him?""

About the guy who is completely wide open and calling for the ball.",1581418305184665601,2022-10-15 22:54:39+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.973007
@ObieFarmer @TerryBattenberg Don't be afraid to tag him. @3YearLetterman,1581411672278716416,2022-10-15 22:28:18+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.973022
"""Most people on Twitter don't send tweets like this"" https://t.co/5e4XhoZGc0",1581410549828419584,2022-10-15 22:23:50+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.973033
I wanna see Rudy dunk more,1581104284141162496,2022-10-15 02:06:51+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.973044
Towns is gonna average 6.9 assists per game,1581100020748599296,2022-10-15 01:49:55+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.973054
It's preseason for the refs too #Wolves,1581098398924447745,2022-10-15 01:43:28+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.973064
Aaaand Ben Simmons fouls out in like 12 minutes of play,1581096046322589701,2022-10-15 01:34:07+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.973074
Jaden should have taken that last pass and threw it down https://t.co/cANthOHeBC,1580669877853237248,2022-10-13 21:20:40+00:00,BurnerDff,1002281811454636032,,2022-10-24 12:33:00.973085
😂🤣😂🤣 this lady funny af https://t.co/lE5DhBTEUw,1584622247134007296,2022-10-24 19:05:59+00:00,KDMajor_,1001358798,,2022-10-24 12:33:01.129556
"Meeting goals required a certain amount of self respect, self care, and self discipline.",1584520706012098563,2022-10-24 12:22:29+00:00,KDMajor_,1001358798,1.5845151295923364e+18,2022-10-24 12:33:01.129585
Don’t forget the cheating part that’s important 🌚 https://t.co/Jo5NnAqp4P,1584415656535261184,2022-10-24 05:25:04+00:00,KDMajor_,1001358798,,2022-10-24 12:33:01.129604
If I was alive during HOTD GOT days they woulda been calling me the biggest coward I’m never fighting a war against dragons,1584410003997589504,2022-10-24 05:02:36+00:00,KDMajor_,1001358798,,2022-10-24 12:33:01.129619
They cheating again https://t.co/Tr9AqOUAP7,1584404594750550016,2022-10-24 04:41:06+00:00,KDMajor_,1001358798,,2022-10-24 12:33:01.129633
@CarasikS Chill king 🥹,1584404540417142785,2022-10-24 04:40:53+00:00,KDMajor_,1001358798,,2022-10-24 12:33:01.129647
"When Lauri Markkanen averaged 27.9 points at EuroBasket (second only to Giannis), I thought “maaaaaybe,” but there’s no way I would’ve predicted Utah starting 3-0 with Markkanen averaging 24.0 points, 9.7 rebounds and 3.7 assists while posting a 61.4 TS%.",1584403818195755008,2022-10-24 04:38:01+00:00,KDMajor_,1001358798,1.584402677252837e+18,2022-10-24 12:33:01.129658
