index,name,media_handle,media_user_id,origin_list
3944,lockhaven.com,TheExpressPA,1235300433154969600,US-Twitter
3945,luminanews.com,luminanews,355525874,US-Twitter
3946,lyndentribune.com,lyndentribune,128936003,US-Twitter
3947,maderatribune.com,madtrib,2293569877,US-Twitter
3948,madisonjournaltoday.com,mcjournal,28837048,US-Twitter
3949,mainlinemedianews.com,mlmedianews,108673798,US-Twitter
3950,marshallindependent.com,IndependentMN,58561405,US-Twitter
3951,martinsvillebulletin.com,mvillebulletin,3386149024,US-Twitter
3952,marysvilleglobe.com,globereporter1,87750224,US-Twitter
3953,maysville-online.com,ledgernewsroom,104305554,US-Twitter
3954,mdcoastdispatch.com,thedispatchocmd,1087035012,US-Twitter
3955,mi-reporter.com,mireporter,38295334,US-Twitter
3956,middletowntranscript.com,transcriptmot,17366527,US-Twitter
3957,midweek.com,midweekhawaii,22874714,US-Twitter
3958,midweeknews.com,midweeknews,248508515,US-Twitter
3959,milfordmirror.com,milfordmirror,67364568,US-Twitter
3960,montgomerynews.com,montgomerymedia,43633875,US-Twitter
3961,montrosepress.com,montrosepress,24292383,US-Twitter
3962,mooresvilletribune.com,mooresvilletrib,31208436,US-Twitter
3963,morningjournal.com,morningjournal,20732804,US-Twitter
3964,morningjournalnews.com,morning_journal,58791847,US-Twitter
3965,morningsun.net,the_morning_sun,15050952,US-Twitter
3966,moultrieobserver.com,themobserver,3171060136,US-Twitter
3967,mountain-news.com,themountainnews,242569275,US-Twitter
3968,mpacorn.com,moorparkacorn,200211973,US-Twitter
3969,mtairynews.com,mountairynews,764169732,US-Twitter
3970,murfreesboropost.com,mboro_post,473270040,US-Twitter
3971,muscatinejournal.com,journalonline,80333171,US-Twitter
3972,mycitizensnews.com,mycitizensnews,73388665,US-Twitter
3973,myeasternshoremd.com,dorchesterstar,979110254,US-Twitter
3974,myrecordjournal.com,record_journal,16312441,US-Twitter
3975,mysanfordherald.com,sanfordherald,19671375,US-Twitter
3976,nadignewspapers.com,nadignewspapers,2348821724,US-Twitter
3977,nashuatelegraph.com,nashuatelegraph,4745201,US-Twitter
3978,navajotimes.com,navajotimes,64484397,US-Twitter
3979,navasotaexaminer.com,navexaminer,43231142,US-Twitter
3980,ncadvertiser.com,ncadvertiser,55604811,US-Twitter
3981,neoshodailynews.com,neoshodailynews,29483304,US-Twitter
3982,newportri.com,thenewportdaily,252699061,US-Twitter
3983,news-bulletin.com,vcnewsbulletin,278644764,US-Twitter
3984,news-daily.com,TheClaytonNews,3021660689,US-Twitter
3985,news-star.com,shawneenewsstar,23108538,US-Twitter
3986,newsaegis.com,scnewsaegis,285312624,US-Twitter
3987,newsandtribune.com,newsandtribune,20624714,US-Twitter
3988,newsexaminer.com,cnewsexaminer,609142275,US-Twitter
3989,newsitem.com,thenewsitem,207633827,US-Twitter
3990,northbaybusinessjournal.com,nbbj,57264785,US-Twitter
3991,northfortynews.com,northfortynews,285872649,US-Twitter
3992,nptelegraph.com,nptelegraph,146558810,US-Twitter
3994,nwasianweekly.com,nwasianweekly,18062553,US-Twitter
3995,observertoday.com,theobserverny,58808618,US-Twitter
3996,olneydailymail.com,newsolney,858283411,US-Twitter
3997,orovillemr.com,orovillemr,102200948,US-Twitter
3998,ottumwacourier.com,ottumwacourier,19031717,US-Twitter
3999,palmbeachdailynews.com,shinysheet,27041654,US-Twitter
4000,paloaltoonline.com,paloaltoweekly,18966724,US-Twitter
4001,parkcitiespeople.com,pcpeople,62546305,US-Twitter
4002,parkrapidsenterprise.com,PR_Enterprise1,780846517242343424,US-Twitter
4003,pasadenastarnews.com,passtarnews,19415444,US-Twitter
4004,pasadenaweekly.com,pasadenaweekly,67108229,US-Twitter
4005,pasoroblesdailynews.com,pasodailynews,908645388,US-Twitter
4006,pbn.com,provbusnews,21665565,US-Twitter
4007,pineandlakes.com,pal_echojournal,95978450,US-Twitter
4009,portsmouth-dailytimes.com,pdtnews,58851068,US-Twitter
4010,press-herald.com,mindenph,2290265245,US-Twitter
4012,putnamsentinel.com,putnamsentinel,264388014,US-Twitter
4013,rafu.com,rafushimpo,48823671,US-Twitter
4014,ranchosantafereview.com,rsfreview,204581068,US-Twitter
4015,rappnews.com,rappnews,156408784,US-Twitter
4016,ravallirepublic.com,ravallirepublic,69658524,US-Twitter
4017,rbj.net,rbjdaily,18938376,US-Twitter
4019,recordherald.com,recordherald,16825847,US-Twitter
4021,rep-am.com,rep_am,17369431,US-Twitter
4022,reporternewspapers.net,reporter_news,75277551,US-Twitter
4023,republic-online.com,louisburgherald,37956738,US-Twitter
4024,reviewatlas.com,reviewatlas,794109384,US-Twitter
4025,riverdalepress.com,riverdalepress,18514970,US-Twitter
4027,rustonleader.com,rustonleader,201420429,US-Twitter
4028,salemnews.net,salemnewsoh,58792174,US-Twitter
4029,salyersvilleindependent.com,SalyersvilleInd,234858076,US-Twitter
4030,sandiego.com,mysandiego,46439474,US-Twitter
4031,sanjuanislander.com,sanjuanislander,39099567,US-Twitter
4032,saratogatodaynewspaper.com,saratogatoday,507600771,US-Twitter
4033,scdailypress.com,SCDailyPress,2499657200,US-Twitter
4034,sdvoice.info,voiceviewpoint,1188600084,US-Twitter
4035,sentinel-standard.com,ioniasentstand,61292135,US-Twitter
4036,sequimgazette.com,sequimgazette,33678751,US-Twitter
4037,sewardindependent.com,sciseward,556914065,US-Twitter
4038,sfreporter.com,santafereporter,20463615,US-Twitter
4039,shawanoleader.com,shawanoleader,19738517,US-Twitter
4040,sheboyganpress.com,sheboyganpress,19072146,US-Twitter
4041,shepherdexpress.com,shepherdexpress,14875771,US-Twitter
4042,sidneydailynews.com,sidneydailynews,285736926,US-Twitter
4043,silverbelt.com,azsilverbelt,961036903,US-Twitter
4044,sooeveningnews.com,sooeveningnews,1329194378,US-Twitter
4046,stanforddaily.com,StanfordDaily,25427470,US-Twitter
4047,starbeacon.com,thestarbeacon,3041495742,US-Twitter
4048,stardem.com,stardem_news,373990589,US-Twitter
4049,state-journal.com,statejournal,17872391,US-Twitter
4050,stategazette.com,stategazette,23689559,US-Twitter
4051,stateportpilot.com,stateportpilot,243334319,US-Twitter
4052,statesville.com,statesville,19083793,US-Twitter
4053,stjamesnews.com,sjplaindealer,1377404953,US-Twitter
4054,stlamerican.com,stlouisamerican,89680611,US-Twitter
4055,stormlake.com,sltimes,42892765,US-Twitter
4056,stormlakepilottribune.com,slpilottribune,2377274767,US-Twitter
4057,suindependent.com,suindependent,249744932,US-Twitter
4058,sulphurdailynews.com,sulphurnews,322794494,US-Twitter
4059,sussexcountian.com,sussex_countian,47234908,US-Twitter
4060,tahlequahdailypress.com,tahlequahtdp,1609324886,US-Twitter
4061,tahoe.com,tahoedotcom,12800852,US-Twitter
4062,tahoedailytribune.com,tahoedailytrib,29509437,US-Twitter
4063,tctimes.com,tctimes,25364651,US-Twitter
4064,theblacksheartimes.com,blacksheartimes,31492829,US-Twitter
4065,thecamarilloacorn.com,camarilloacorn,552980119,US-Twitter
4066,thecarrollnews.com,carrollnews,57436246,US-Twitter
4067,thecentralvirginian.com,thecv,19711438,US-Twitter
4068,thechronicleherald.ca,saltwirenetwork,841728096231395328,US-Twitter
4069,thechronicleonline.com,shchronicle,188810664,US-Twitter
4070,thecoalfieldprogress.com,coalfield,34982802,US-Twitter
4071,thecouriertimes.com,thecouriertimes,22229503,US-Twitter
4072,thedailybanter.com,thedailybanter,18040475,US-Twitter
4073,thedailystar.net,dailystarnews,77696645,US-Twitter
4074,thedaonline.com,DailyAthenaeum,25324521,US-Twitter
4075,thedestinlog.com,destinlog,132364309,US-Twitter
4076,thedickinsonpress.com,dickinsonpress,86088922,US-Twitter
4077,thegardnernews.com,gardner_news,1038064146439393280,US-Twitter
4080,themonitor.com,monitornews,16258543,US-Twitter
4081,thenewsjournal.net,cwnewsjournal,137443650,US-Twitter
4082,thepilot.com,thepilotnews,301484848,US-Twitter
4083,thepress.net,thepress_net,52449805,US-Twitter
4084,thereporteronline.com,lansreporter,20522831,US-Twitter
4085,thesalinepost.com,thesalinepost,620541682,US-Twitter
4086,thetimesnews.com,thetimesnews,19536655,US-Twitter
4087,theunion.com,theunion,15536445,US-Twitter
4088,thevidette.com,ghdailyworld,89058215,US-Twitter
4089,thewesterlysun.com,thewesterlysun,29976138,US-Twitter
4090,thewindhameagle.com,windhameagle,4638661522,US-Twitter
4091,timesbulletin.com,vwtimesbulletin,18878736,US-Twitter
4092,timesdaily.com,timesdaily,80747858,US-Twitter
4093,timesherald.com,timesheraldpa,21057999,US-Twitter
4094,timesheraldonline.com,vjotimesherald,102107828,US-Twitter
4095,timesrepublican.com,marshalltowntr,76508902,US-Twitter
4096,titusvilleherald.com,TitusvilleSport,145003923,US-Twitter
4097,tonganoxiemirror.com,tonganoxie,19349914,US-Twitter
4098,truth-out.org,truthout,19605981,US-Twitter
4099,tytnetwork.com,theyoungturks,14957147,US-Twitter
4100,tytnetwork.com,tytpolitics,710682575870795776,US-Twitter
4101,valleymorningstar.com,valleystar,19919055,US-Twitter
4102,verdenews.com,verdenews,171282488,US-Twitter
4103,victoriaadvocate.com,vicadvocate,15535842,US-Twitter
4104,wadenapj.com,wadenapj,15428984,US-Twitter
4105,washtimesherald.com,washtimesherald,63516513,US-Twitter
4108,wcexaminer.com,wcexaminer,1688758134,US-Twitter
4109,weatherforddemocrat.com,wforddemo,46674564,US-Twitter
4110,weeklycitizen.com,weeklycitizen,40416949,US-Twitter
4111,weirtondailytimes.com,weirtondlytimes,58541611,US-Twitter
4112,westfaironline.com,westfaironline,37578208,US-Twitter
4113,westkentuckystar.com,westkystar,54299083,US-Twitter
4114,westplainsdailyquill.net,wpquill,2339699719,US-Twitter
4115,willcoxrangenews.com,rangenews,73301751,US-Twitter
4116,williamsondailynews.com,WDNnews,2559225702,US-Twitter
4117,williamsonherald.com,wherald,26235267,US-Twitter
4118,wilsonpost.com,wilsonpostnews,104292181,US-Twitter
4119,windomnews.com,CitPub,3748695313,US-Twitter
4120,wmicentral.com,wmicentral,151189229,US-Twitter
4121,wyomingnews.com,wtenews,33936298,US-Twitter
4122,xeniagazette.com,xeniagazette,109469773,US-Twitter
4123,zip06.com,zip06ct,3020605048,US-Twitter
4124,abcnewspapers.com,abcnewspapers,18640592,US-Twitter
4125,ack.net,inkym,105187378,US-Twitter
4126,adairprogress.com,adairprogress,1923870288,US-Twitter
4127,adairvoice.com,adairvoice,1694618454,US-Twitter
4128,addisonindependent.com,addyindy,52413502,US-Twitter
4129,adelnews.com,dallasconews,35019946,US-Twitter
4130,adirondackexpress.com,adirondackexprs,122138862,US-Twitter
4131,advertiser-tribune.com,advertisertrib,58500450,US-Twitter
4132,advertiserdemocrat.com,advdem,193329517,US-Twitter
4133,advocate-news.com,fbadvocatenews,289561465,US-Twitter
4134,afro.com,afronews,18018782,US-Twitter
4135,agalert.com,cafarmbureau,75375556,US-Twitter
4136,ahwatukee.com,ahwatukeefn,18784030,US-Twitter
4137,akronnewsreporter.com,akronnewsreport,103097161,US-Twitter
4138,alamedasun.com,alameda_sun,2168883326,US-Twitter
4139,alamogordonews.com,alamogordonews,148640705,US-Twitter
4140,alaskajournal.com,alaskajournal,341639834,US-Twitter
4141,alaskastar.com,alaska_star,342865213,US-Twitter
4142,albanyherald.com,albany_herald,210679476,US-Twitter
4143,albertleatribune.com,altribune,19345926,US-Twitter
4145,alexandriagazette.com,marykimm,99430767,US-Twitter
4146,alexcityoutlook.com,alexcityoutlook,19350695,US-Twitter
4147,alextimes.com,alextimesnews,28522270,US-Twitter
4148,alicetx.com,echonewsjournal,233990278,US-Twitter
4149,almanacnews.com,almanacnews,52069825,US-Twitter
4150,alpineavalanche.com,rockslides,555318368,US-Twitter
4151,altustimes.com,thealtustimes,1098664896,US-Twitter
4152,amherstbee.com,beenewspapers,346676115,US-Twitter
4153,andovertownsman.com,andovertownsman,1160879815,US-Twitter
4154,annanews.com,gazettedemocrat,2598369368,US-Twitter
4155,ansonrecord.com,theansonrecord,2291757392,US-Twitter
4157,apalachtimes.com,apalachtimes,243378679,US-Twitter
4158,areanewsgroup.com,hl_news,315895033,US-Twitter
4159,arenacindependent.com,arenacindy,67417437,US-Twitter
4160,arkansasbusiness.com,arkbusiness,17288548,US-Twitter
4161,arkansasweekly.com,arkansasweekly,123577047,US-Twitter
4162,arkvalleynews.com,arkvalleynews,65466285,US-Twitter
4163,arlingtonconnection.com,arlconnection,303857589,US-Twitter
4164,artesianews.com,artesianews,33512387,US-Twitter
4165,arvadapress.com,arvadapress,1927960976,US-Twitter
4166,asianjournal.com,asianjournalcom,52126257,US-Twitter
4167,asianjournalusa.com,asianjournal,18687472,US-Twitter
4169,atchisonglobenow.com,atchisonglobe,42887480,US-Twitter
4170,athensnews.com,theathensnews,53408960,US-Twitter
4171,athensreview.com,athreview,3186979656,US-Twitter
4172,atmoreadvance.com,atmoreadvance,43127893,US-Twitter
4173,auburnjournal.com,auburnjournal,18345112,US-Twitter
4174,auroraadvocate.com,auroraadvocate,87195753,US-Twitter
4176,austinweeklynews.com,austinweeklychi,37051661,US-Twitter
4177,bajoelsol.com,bajo_el_sol,97770061,US-Twitter
4178,bakercityherald.com,bakercityherald,43398287,US-Twitter
4179,bakercountypress.com,bakercopress,32485738,US-Twitter
4180,baldwincity.com,baldwincity,19349026,US-Twitter
4181,balita.com,weekendbalita,624844033,US-Twitter
4182,ballardnewstribune.com,ballardnewstrib,31937109,US-Twitter
4183,baltimorepostexaminer.com,baltpostexam,483602386,US-Twitter
4184,baltimoretimes-online.com,baltimore_times,241622603,US-Twitter
4185,banderabulletin.com,banderabulletin,555354721,US-Twitter
4186,barbertonherald.com,barbertonherald,490456820,US-Twitter
4187,barnesville.com,waltergeiger,22074820,US-Twitter
4188,barnstablepatriot.com,barnpat,2214675816,US-Twitter
4189,barrowcountynews.com,barrowcntynews,27677289,US-Twitter
4190,barrowjournal.com,barrow_journal,138194061,US-Twitter
4191,bartonchronicle.com,bartonchronicle,3292118419,US-Twitter
4192,bayareaobserver.com,bayareatexas,228882014,US-Twitter
4193,baysideoc.com,baysidegazette,147645046,US-Twitter
4194,bayweekly.com,bayweekly,496078055,US-Twitter
4195,bcdemocrat.com,bcdemocrat,16203508,US-Twitter
4196,bdemo.com,bdemo1,95720152,US-Twitter
4197,beacononlinenews.com,beacononline,1371804737864134656,US-Twitter
4198,beardstownnewspapers.com,cassstargazette,2377355617,US-Twitter
4199,beavercreeknewscurrent.com,_beavercreeknc,499016441,US-Twitter
4200,bedfordbulletin.com,bedfordbullnh,627593761,US-Twitter
4202,belgrade-news.com,belgnews,128335122,US-Twitter
4204,bendsource.com,sourceweekly,65438112,US-Twitter
4205,beniciaheraldonline.com,beniciaherald,342590917,US-Twitter
4206,bensonnews-sun.com,bensonnews,73047163,US-Twitter
4207,bentonconews.com,bentonctynews,3247687974,US-Twitter
4208,berkeleyobserver.com,berkeleyconews,3122552037,US-Twitter
4209,berkshireeagle.com,berkshireeagle,24745038,US-Twitter
4210,berkshirerecord.net,berkshirerecrd,2409551936,US-Twitter
4211,berlincitizen.com,berlin_citizen,580106273,US-Twitter
4212,berlindailysun.com,berlindailysun,329948076,US-Twitter
4213,berthoudrecorder.com,berthoudrecordr,22489437,US-Twitter
4214,bestofneworleans.com,the_gambit,13590162,US-Twitter
4215,bethanyclipper.com,bethanyclipper,47440219,US-Twitter
4216,beverlypress.com,beverlypress,637388035,US-Twitter
4217,bhpioneer.com,bhpioneer,112863282,US-Twitter
4218,bigbeargrizzly.net,bbgrizzly,419808969,US-Twitter
4220,bigforkeagle.com,bigforkeagle,194235340,US-Twitter
4221,bigspringherald.com,bigspringherald,61551188,US-Twitter
4222,bizwest.com,bizwestmedia,18648358,US-Twitter
4223,blackmountainnews.com,blkmtnnews,3053471913,US-Twitter
4224,blackvoicenews.com,blackvoicenews,25184991,US-Twitter
4225,bluemountaineagle.com,myeaglenews,29840205,US-Twitter
4226,bocabeacon.com,bocabeacon,376992537,US-Twitter
4227,bocaratontribune.com,bocatribune,95929092,US-Twitter
4228,bocojo.com,brucejournal,52159305,US-Twitter
4229,boernestar.com,theboernestar,1110623598543286272,US-Twitter
4230,bohemian.com,nbaybohemian,18691248,US-Twitter
4231,bolivarcommercial.com,bolivarcom,26085979,US-Twitter
4232,bolivarmonews.com,bhfp,48747323,US-Twitter
4233,bonnercountydailybee.com,dailybee,33584998,US-Twitter
4234,boonvilledailynews.com,bvilledailynews,29519974,US-Twitter
4235,boothbayregister.com,bbregister,262697431,US-Twitter
4236,bossierpress.com,bossierpress,48477881,US-Twitter
4237,bostonirish.com,bostonirishrptr,41609621,US-Twitter
4238,bouldercityreview.com,bcreview,90500349,US-Twitter
4239,boulderweekly.com,boulderweekly,15948180,US-Twitter
4240,bowlinggreentimes.com,thebgt,20592709,US-Twitter
4241,boyleheightsbeat.com,boyleheightsbt,304855409,US-Twitter
4242,boynegazette.com,bcgazette,1326658260598992896,US-Twitter
4243,breckenridgeamerican.com,breckamerican,1965108474,US-Twitter
4244,breezecourier.com,breezecourier,249243484,US-Twitter
4246,brightsidenews.com,brightsidenews1,264164599,US-Twitter
4247,bristolobserver.com,bristolobserver,712222846211198976,US-Twitter
4248,british-weekly.com,britishweekly,287327308,US-Twitter
4249,brooklyndaily.com,brooklyndaily,245174381,US-Twitter
4251,brownwoodtx.com,bwdbulletin,63767771,US-Twitter
4252,brunswickbeacon.com,brunswickbeacon,59188604,US-Twitter
4253,brushnewstribune.com,brushnewstrib,103910758,US-Twitter
4254,bryancountynews.net,bryancountynews,67687282,US-Twitter
4255,bryantdaily.com,bryantdaily,185797061,US-Twitter
4256,bucyrustelegraphforum.com,bucyrustf,86178449,US-Twitter
4257,buffalobulletin.com,buffbulletin,2434317636,US-Twitter
4258,buglenewspapers.com,buglenewspapers,28146868,US-Twitter
4259,bulgariasega.com,bulgariasega,19005345,US-Twitter
4260,bullardnews.com,bullardbanner,33073321,US-Twitter
4261,bulletin-news.com,lillienews,50053152,US-Twitter
4262,bullheadcity-bee.com,bhcbee,2840308857,US-Twitter
4264,burlington-record.com,brlingtonrecord,103905894,US-Twitter
4265,busconews.com,busconews,78089653,US-Twitter
4266,businessexaminer.com,be_daily,28172454,US-Twitter
4267,butlercountytimesgazette.com,bctimesgazette,55033850,US-Twitter
4268,butlercountytribune.com,butlercountytj,125684465,US-Twitter
4269,butlereagle.com,butlereagle,69311674,US-Twitter
4271,cadillacnews.com,cadillacnews,26736795,US-Twitter
4272,cadizrecord.com,thecadizrecord,346760431,US-Twitter
4273,calaverasenterprise.com,cal_enterprise,1329655081,US-Twitter
4275,caledonianrecord.com,calrecord,44384307,US-Twitter
4276,calhouncountyjournal.com,calhcojournal,188481249,US-Twitter
4277,calhounnewsherald.com,cnhnews,298899447,US-Twitter
4278,callandpost.com,call_post,37007849,US-Twitter
4279,calmarcourier.com,calmarcourier,2864361173,US-Twitter
4280,camaspostrecord.com,cwprsports,249042889,US-Twitter
4281,cambridgechron.com,chroncambridge,364444851,US-Twitter
4282,camdenarknews.com,camdenarknews,2307246518,US-Twitter
4283,cameronherald.com,thecamherald,555490260,US-Twitter
4284,cannonfalls.com,beaconcf,94449191,US-Twitter
4285,cantondailyledger.com,cantonledger,882849601,US-Twitter
4286,canyonnews.com,thecanyonnews,25690764,US-Twitter
4287,capitalcityweekly.com,capweekly,30896285,US-Twitter
4288,capitolhilltimes.com,cap_hill_times,551209208,US-Twitter
4289,capitolweekly.net,capitol_weekly,188760481,US-Twitter
4290,capitolwire.com,capitolwire,59589510,US-Twitter
4291,capjournal.com,capitaljournal,17762564,US-Twitter
4292,caravannews.com,caravannews,32914782,US-Twitter
4293,carrizospringsjavelin.com,csjavelin,16739340,US-Twitter
4294,carrollcountytimes.com,cctnews,17809431,US-Twitter
4295,carthagepress.com,carthagepress,19413479,US-Twitter
4296,cascadebusnews.com,cascadebusnews,31499478,US-Twitter
4297,casperjournal.com,casperjournal,1579258074,US-Twitter
4298,cbnnews.com,cbnnews,26028938,US-Twitter
4299,ccheadliner.com,headlinernews,38261393,US-Twitter
4300,cedarkeybeacon.com,cedarkeybeacon,42237444,US-Twitter
4301,centennialcitizen.net,chrisrotar,337441236,US-Twitter
4302,centralctcommunications.com,thebristolpress,1598165124,US-Twitter
4303,centralkitsapreporter.com,reporterpatriot,73459028,US-Twitter
4304,centralkynews.com,amnewsonline,19666140,US-Twitter
4305,centre-view.com,centreview,304032876,US-Twitter
4306,cgsentinel.com,cgsentinel,40351798,US-Twitter
4307,championnewspapers.com,newztip,126068585,US-Twitter
4308,chanute.com,chanutetribune,435343215,US-Twitter
4309,charleston.thedigitel.com,thedigitel,15725863,US-Twitter
4310,charlotte-sun.com,charlottesunfla,507495968,US-Twitter
4311,chathamnewsandrecord.com,chathamnews,274635260,US-Twitter
4312,chattanoogapulse.com,chattapulse,33927246,US-Twitter
4313,cheektowagabee.com,cheektowagabee,3191795759,US-Twitter
4314,cherokeescout.com,thescoutnews,45545345,US-Twitter
4315,cheshireherald.com,cheshireherald,255577048,US-Twitter
4316,chesterfieldobserver.com,cfieldobserver,2834111727,US-Twitter
4317,chestertontribune.com,chestertontrib,1255082786,US-Twitter
4318,chickashanews.com,expressstarnews,1876533962,US-Twitter
4319,chieflandcitizen.com,news4levy,41825409,US-Twitter
4320,chillicothenews.com,ctnews_mo,1007308267,US-Twitter
4321,chipleybugle.com,chipleybugle,328834734,US-Twitter
4322,choctawplaindealer.com,ccplaindealer,346585900,US-Twitter
4323,chronicle-express.com,pennyannynews,20687458,US-Twitter
4324,chronicle-tribune.com,ftimes,29725380,US-Twitter
4325,cibolabeacon.com,cibolabeacon,17763893,US-Twitter
4326,circlevilleherald.com,circlevillenews,198518114,US-Twitter
4327,citysuntimes.com,citysuntimes,556215595,US-Twitter
4328,cknj.com,cknjnews,475129843,US-Twitter
4329,clairemonttimes.com,clairemonttimes,363222587,US-Twitter
4330,clarencebee.com,theclarencebee,3187365172,US-Twitter
4331,clarendonlive.com,clarendontxnews,3016027733,US-Twitter
4332,clarindaherald.com,clarindachj,499946662,US-Twitter
4333,clarionherald.info,clarionherald,342831748,US-Twitter
4334,clarionnewsonline.com,wcmonitor,1249297748,US-Twitter
4335,clarionpaper.com,clarionpaper,1390119254,US-Twitter
4336,clarkecountydemocrat.com,ccdemocrat,404138079,US-Twitter
4337,clatl.com,cl_atlanta,14194036,US-Twitter
4338,clearwatergazette.com,tbnwebmaster,51370388,US-Twitter
4339,clermontsun.com,clermontsun,921945348,US-Twitter
4340,clintoncountyleader.com,theleadermo,406598119,US-Twitter
4341,clintondailyjournal.com,clintonjournal,3290363160,US-Twitter
4342,clreporter.com,clreporter,480912897,US-Twitter
4343,coastaljournal.com,coastaljournal,2308902414,US-Twitter
4344,coastalpoint.com,coastalpoint,25082438,US-Twitter
4345,coastalview.com,coastalviewnews,747888432,US-Twitter
4346,codyenterprise.com,enterprise1899,3197817480,US-Twitter
4347,colfaxrecord.com,colfaxrecord,56826069,US-Twitter
4348,coloradodaily.com,coloradodaily,14522630,US-Twitter
4349,coloradohometownweekly.com,cohoweekly,297656441,US-Twitter
4350,coloradostatesman.com,colostatesman,209138950,US-Twitter
4351,columbiadailyherald.com,thedailyherald,172860953,US-Twitter
4352,columbianprogress.com,colprogress,164876970,US-Twitter
4353,columbuspost.com,columbuspost,146512477,US-Twitter
4354,commercial-news.com,commercialnews,21784801,US-Twitter
4355,commercialrecord.com,commercialrec,76753997,US-Twitter
4356,communityadvocate.com,communityadnews,321542010,US-Twitter
4357,communitynewspapers.com,communitypapers,50003448,US-Twitter
4359,connectoregonwi.com,oregonobserver1,979174303,US-Twitter
4360,connectsavannah.com,connectsavannah,6313192,US-Twitter
4362,coopercrier.com,coopercrier,134788787,US-Twitter
4363,copamonitor.com,maricopamonitor,22528819,US-Twitter
4365,corsicanadailysun.com,thedailysun,33676743,US-Twitter
4366,cortlandstandard.net,cortlandstand,173948255,US-Twitter
4367,corydondemocrat.com,corydondemocrat,21317486,US-Twitter
4368,coshoctontribune.com,coshtribune,34985745,US-Twitter
4370,countyenews.com,countyenews,196735058,US-Twitter
4371,countytimes.com,thelct,110490947,US-Twitter
4372,courier-herald.com,courierherald,47427241,US-Twitter
4373,courierherald.com,enumclaw_ch,221516558,US-Twitter
4374,couriernews.com,rsvlcourier,50089656,US-Twitter
4375,covingtonleader.com,leader_news,1242351344402350080,US-Twitter
4376,covnews.com,covnews,84102858,US-Twitter
4377,craigdailypress.com,craigdailypress,894404141086277632,US-Twitter
4378,crainscleveland.com,crainscleveland,27715037,US-Twitter
4379,crestviewbulletin.com,cnbulletin,93963954,US-Twitter
4380,crittendenpress.blogspot.com,crittendenpress,21608463,US-Twitter
4381,crookstontimes.com,crookstontimes,749348671,US-Twitter
4382,crossroadsnews.com,crnews_dekalb,17685047,US-Twitter
4383,crossville-chronicle.com,crossvillenews,23082808,US-Twitter
4384,crowleypostsignal.com,cps_newsupdates,236136055,US-Twitter
4385,crozetgazette.com,crozetgazette,19664134,US-Twitter
4386,csbj.com,csbizjournal,24004213,US-Twitter
4388,culturadoor.com,culturadoor,66593062,US-Twitter
4389,culvercityobserver.com,culvercityob,3165777451,US-Twitter
4390,current.mnsun.com,suncurrent,65736329,US-Twitter
4391,currentargus.com,ccurrentargus,187327580,US-Twitter
4392,currentincarmel.com,ci_carmel,461404659,US-Twitter
4393,currentinfishers.com,ci_fishers,461742914,US-Twitter
4394,currentinwestfield.com,ci_westfield,214337290,US-Twitter
4395,currentnoblesville.com,ci_noblesville,462061005,US-Twitter
4396,currentzionsville.com,ci_zionsville,462314204,US-Twitter
4397,currypilot.com,currypilot,44258200,US-Twitter
4398,cvrnews.com,chinovalleynews,557350188,US-Twitter
4399,cynthianademocrat.com,cyndemo,312717485,US-Twitter
4400,daily-jeff.com,dailyjeff,17871626,US-Twitter
4401,dailyamerican.com,dailyamerican,12135452,US-Twitter
4402,dailycall.com,thedailycall,1328529567993065472,US-Twitter
4403,dailychiefunion.com,dailychiefunion,429040754,US-Twitter
4404,dailycorinthian.com,dailycorinthian,595711658,US-Twitter
4405,dailydem.com,dailydem,28990883,US-Twitter
4406,dailygate.com,dailygatecity,309202927,US-Twitter
4408,dailyleader.com,dailyleader,17953793,US-Twitter
4409,dailyleaderextra.com,daily_leader,288839573,US-Twitter
4410,dailypress.net,thedailypress,33593050,US-Twitter
4411,dailyranger.com,thedailyranger,525785643,US-Twitter
4412,dailyrecord.us,dailyrecord_ar,2546732444,US-Twitter
4413,dailyrecordnews.com,ellensburgdr,45609753,US-Twitter
4414,dailyreportonline.com,dailyreport,14616304,US-Twitter
4415,dailyrepublicannews.com,drnewsonline,31900907,US-Twitter
4416,dailysentinel.com,dailysentinel,19205546,US-Twitter
4418,dailytidings.com,dailytidings,1255806452465381376,US-Twitter
4419,dailytimes.com,kerrville,19715741,US-Twitter
4420,dailytrib.com,daily_trib,156736806,US-Twitter
4421,dailytribune.com,dailytrib,124161387,US-Twitter
4422,dailytribune.net,mpdailytribune,256604719,US-Twitter
4423,dailyunion.com,dunews,27887643,US-Twitter
4424,daltondailycitizen.com,thedailycitizen,43330472,US-Twitter
4425,danapointtimes.com,danapointtimes,19087287,US-Twitter
4426,darientimes.com,darientimes,28206743,US-Twitter
4427,darnews.com,darsports,59487038,US-Twitter
4428,dawsonnews.com,dawsonnews,121865456,US-Twitter
4429,daytonatimes.com,daytonatimes,454850535,US-Twitter
4430,dcpostgazette.com,dcpgsports,2402039389,US-Twitter
4431,dcspotlight.com,dcspotlight,176855088,US-Twitter
4432,dddnews.com,dailydunklindem,2325795967,US-Twitter
4433,ddtonline.com,ddt_news,580254697,US-Twitter
4434,decaturdaily.com,decaturdaily,17455392,US-Twitter
4435,delgazette.com,delgazette,83613487,US-Twitter
